CO;altitude
0,000018061622323899016;1,1284046692607035
0,00001750827031735727;4,785992217898837
0,000016971871297521373;8,521400778210122
0,000015947870582948208;12,645914396887164
0,000011325413151528127;17,54863813229572
0,000008296958520834915;22,373540856031127
0,000004888652745113987;29,06614785992218
0,0000043165336925959;34,04669260700389
0,0000038113697353402807;39,80544747081712
0,000003365325118250557;46,731517509727624
