Name: Basalt
Type: Rock
Class: Igneous
Subclass: Mafic
Particle Size: Solid
Sample No.: Me17
Owner: Lawrence Rowan, USGS Reston
Wavelength Range: All
Origin: Small T. Malhata, Middle East
Collection Date: N/A
Description: Basalt fragment from vessel wall, smooth weatheredsurfaceSample was Whole rock chips. Original ASTER Spectral Library name was usgs.perknic.rock.igneous.mafic.solid.me17.spectrum.txt
Measurement: Directional Hemispherical Reflectance
First Column: X
Second Column: Y
X Units: Wavelength (micrometers)
Y Units:Reflectance (percent)
First X Value: 14.0510
Last X Value:  0.4000
Number of X Values: 2231
Additional Information: rock.igneous.mafic.solid.all.me17.usgs.perknic.ancillary.txt

14.0510	 2.8737
14.0130	 2.6883
13.9750	 2.5647
13.9380	 2.5029
13.9000	 2.7707
13.8630	 2.7604
13.8260	 2.7707
13.7900	 2.8428
13.7530	 2.9149
13.7170	 2.7604
13.6800	 2.8943
13.6440	 2.8943
13.6090	 2.8840
13.5730	 2.9046
13.5380	 2.9355
13.5020	 2.8119
13.4670	 3.0179
13.4320	 3.0488
13.3980	 3.0591
13.3630	 3.0179
13.3290	 3.1003
13.2950	 3.0900
13.2610	 3.0076
13.2270	 2.9252
13.1930	 3.0282
13.1600	 2.9870
13.1260	 2.9149
13.0930	 2.9561
13.0600	 3.1106
13.0270	 3.0385
12.9950	 2.9973
12.9620	 2.9767
12.9300	 3.0385
12.8980	 3.0076
12.8660	 3.1209
12.8340	 3.1106
12.8020	 3.0282
12.7710	 2.9561
12.7390	 3.1415
12.7080	 3.1724
12.6770	 3.2033
12.6460	 3.1827
12.6160	 3.2342
12.5850	 3.2445
12.5540	 3.2445
12.5240	 3.2342
12.4940	 3.3887
12.4640	 3.3578
12.4340	 3.3578
12.4040	 3.2754
12.3750	 3.3681
12.3450	 3.4505
12.3160	 3.4814
12.2870	 3.4711
12.2580	 3.6668
12.2290	 3.7286
12.2000	 3.7183
12.1710	 3.7286
12.1430	 3.8831
12.1150	 3.8934
12.0860	 3.9964
12.0580	 4.0067
12.0300	 4.0067
12.0020	 4.0067
11.9750	 4.0994
11.9470	 4.0685
11.9200	 4.1303
11.8920	 4.2436
11.8650	 4.3878
11.8380	 4.4496
11.8110	 4.5629
11.7840	 4.4805
11.7570	 4.4702
11.7310	 4.5320
11.7040	 4.7483
11.6780	 4.8925
11.6520	 5.0470
11.6260	 5.0985
11.6000	 5.2015
11.5740	 5.3251
11.5480	 5.5105
11.5220	 5.6135
11.4970	 5.9225
11.4710	 6.1079
11.4460	 6.2727
11.4210	 6.3242
11.3960	 6.3036
11.3710	 6.1903
11.3460	 6.0873
11.3210	 5.9019
11.2970	 5.9740
11.2720	 6.1182
11.2480	 6.2109
11.2230	 6.1800
11.1990	 6.1491
11.1750	 6.0667
11.1510	 6.1388
11.1270	 6.1800
11.1030	 6.1697
11.0790	 6.0770
11.0560	 6.1285
11.0320	 6.1491
11.0090	 6.1800
10.9850	 6.2109
10.9620	 6.3757
10.9390	 6.3860
10.9160	 6.3551
10.8930	 6.2727
10.8700	 6.3036
10.8480	 6.3036
10.8250	 6.3345
10.8020	 6.3036
10.7800	 6.3551
10.7580	 6.3757
10.7350	 6.3860
10.7130	 6.3448
10.6910	 6.4478
10.6690	 6.4066
10.6470	 6.4066
10.6250	 6.3551
10.6040	 6.3757
10.5820	 6.3757
10.5600	 6.3345
10.5390	 6.3654
10.5180	 6.4581
10.4960	 6.4272
10.4750	 6.4581
10.4540	 6.4272
10.4330	 6.4478
10.4120	 6.4169
10.3910	 6.4478
10.3700	 6.3860
10.3500	 6.4890
10.3290	 6.5302
10.3090	 6.5096
10.2880	 6.4375
10.2680	 6.4993
10.2470	 6.5302
10.2270	 6.5302
10.2070	 6.6023
10.1870	 6.6744
10.1670	 6.6229
10.1470	 6.6847
10.1270	 6.7259
10.1080	 6.7568
10.0880	 6.7568
10.0680	 6.8392
10.0490	 6.8701
10.0290	 6.9731
10.0100	 6.9937
 9.9910	 7.0658
 9.9720	 7.0864
 9.9520	 7.1276
 9.9330	 7.1585
 9.9140	 7.3439
 9.8950	 7.5396
 9.8770	 7.5499
 9.8580	 7.3542
 9.8390	 7.4160
 9.8210	 7.5190
 9.8020	 7.4984
 9.7830	 7.3542
 9.7650	 7.3954
 9.7470	 7.4366
 9.7280	 7.5911
 9.7100	 7.6117
 9.6920	 7.5705
 9.6740	 7.4984
 9.6560	 7.5808
 9.6380	 7.6941
 9.6200	 7.7559
 9.6020	 7.6323
 9.5850	 7.6220
 9.5670	 7.6323
 9.5490	 7.6117
 9.5320	 7.5190
 9.5140	 7.4881
 9.4970	 7.4057
 9.4790	 7.4160
 9.4620	 7.3954
 9.4450	 7.3954
 9.4280	 7.2718
 9.4110	 7.2306
 9.3940	 7.1173
 9.3770	 7.0349
 9.3600	 7.0349
 9.3430	 7.0967
 9.3260	 6.9628
 9.3090	 6.8701
 9.2930	 6.7465
 9.2760	 6.6332
 9.2590	 6.4787
 9.2430	 6.4375
 9.2260	 6.4066
 9.2100	 6.4272
 9.1940	 6.3860
 9.1780	 6.4272
 9.1610	 6.4581
 9.1450	 6.4993
 9.1290	 6.4272
 9.1130	 6.5508
 9.0970	 6.6023
 9.0810	 6.4581
 9.0650	 6.3345
 9.0490	 6.3963
 9.0340	 6.4169
 9.0180	 6.4890
 9.0020	 6.4787
 8.9870	 6.4684
 8.9710	 6.4684
 8.9560	 6.5405
 8.9400	 6.4272
 8.9250	 6.4375
 8.9090	 6.4890
 8.8940	 6.4581
 8.8790	 6.2521
 8.8640	 6.1800
 8.8490	 6.1800
 8.8340	 6.2315
 8.8190	 6.1079
 8.8040	 6.0255
 8.7890	 5.9122
 8.7740	 5.8916
 8.7590	 5.8710
 8.7440	 5.8710
 8.7300	 5.8298
 8.7150	 5.7680
 8.7000	 5.6032
 8.6860	 5.6650
 8.6710	 5.7474
 8.6570	 5.7371
 8.6420	 5.6135
 8.6280	 5.6547
 8.6140	 5.6032
 8.5990	 5.5311
 8.5850	 5.5002
 8.5710	 5.5002
 8.5570	 5.5311
 8.5430	 5.5723
 8.5290	 5.5723
 8.5150	 5.5929
 8.5010	 5.5414
 8.4870	 5.5723
 8.4730	 5.5002
 8.4590	 5.5105
 8.4450	 5.5208
 8.4310	 5.5826
 8.4180	 5.5826
 8.4040	 5.6238
 8.3910	 5.5929
 8.3770	 5.6238
 8.3630	 5.5723
 8.3500	 5.5208
 8.3370	 5.5208
 8.3230	 5.5826
 8.3100	 5.5723
 8.2970	 5.6032
 8.2830	 5.5311
 8.2700	 5.5002
 8.2570	 5.3766
 8.2440	 5.3457
 8.2310	 5.2839
 8.2180	 5.2221
 8.2050	 5.0882
 8.1920	 5.0161
 8.1790	 4.8822
 8.1660	 4.7998
 8.1530	 4.7174
 8.1400	 4.5938
 8.1280	 4.5114
 8.1150	 4.5526
 8.1020	 4.4393
 8.0900	 4.3466
 8.0770	 4.3054
 8.0640	 4.2848
 8.0520	 4.2230
 8.0390	 4.2230
 8.0270	 4.2127
 8.0150	 4.2539
 8.0020	 4.1921
 7.9900	 4.1509
 7.9780	 4.1715
 7.9650	 4.2024
 7.9530	 4.1921
 7.9410	 4.1303
 7.9290	 4.0376
 7.9170	 4.0685
 7.9050	 4.0891
 7.8930	 4.0891
 7.8810	 4.0376
 7.8690	 4.0479
 7.8570	 3.9758
 7.8450	 3.9552
 7.8330	 4.0376
 7.8210	 4.1406
 7.8090	 4.0891
 7.7980	 4.0273
 7.7860	 4.0170
 7.7740	 4.0582
 7.7630	 4.0788
 7.7510	 4.0994
 7.7390	 4.0582
 7.7280	 4.0479
 7.7160	 4.0582
 7.7050	 4.0994
 7.6940	 4.0582
 7.6820	 4.0788
 7.6710	 4.0788
 7.6590	 4.1303
 7.6480	 4.0994
 7.6370	 4.0994
 7.6260	 4.0788
 7.6140	 4.0479
 7.6030	 3.9552
 7.5920	 3.9552
 7.5810	 4.0170
 7.5700	 4.0479
 7.5590	 3.9964
 7.5480	 3.9552
 7.5370	 3.9758
 7.5260	 4.0479
 7.5150	 4.0273
 7.5040	 4.0582
 7.4930	 4.0582
 7.4830	 4.0582
 7.4720	 4.0582
 7.4610	 4.0376
 7.4500	 3.9758
 7.4400	 3.9655
 7.4290	 3.9655
 7.4180	 3.9552
 7.4080	 3.9655
 7.3970	 4.0170
 7.3870	 3.9964
 7.3760	 3.9346
 7.3660	 3.8934
 7.3550	 3.9346
 7.3450	 3.9037
 7.3340	 3.8522
 7.3240	 3.7904
 7.3140	 3.7183
 7.3030	 3.5947
 7.2930	 3.5638
 7.2830	 3.5638
 7.2730	 3.6668
 7.2630	 3.6050
 7.2520	 3.4917
 7.2420	 3.4299
 7.2320	 3.3784
 7.2220	 3.2857
 7.2120	 3.3372
 7.2020	 3.3887
 7.1920	 3.3269
 7.1820	 3.2857
 7.1720	 3.3681
 7.1620	 3.3681
 7.1520	 3.4299
 7.1430	 3.4093
 7.1330	 3.4196
 7.1230	 3.4814
 7.1130	 3.6256
 7.1030	 3.7183
 7.0940	 3.7286
 7.0840	 3.6668
 7.0740	 3.7080
 7.0650	 3.7286
 7.0550	 3.7080
 7.0460	 3.6462
 7.0360	 3.6153
 7.0260	 3.5947
 7.0170	 3.6153
 7.0070	 3.5844
 6.9980	 3.6153
 6.9890	 3.5844
 6.9790	 3.5638
 6.9700	 3.5638
 6.9600	 3.5226
 6.9510	 3.5020
 6.9420	 3.5020
 6.9320	 3.4402
 6.9230	 3.4814
 6.9140	 3.4917
 6.9050	 3.4505
 6.8960	 3.4402
 6.8860	 3.4814
 6.8770	 3.4917
 6.8680	 3.4711
 6.8590	 3.4299
 6.8500	 3.5020
 6.8410	 3.4917
 6.8320	 3.5020
 6.8230	 3.5123
 6.8140	 3.4917
 6.8050	 3.4608
 6.7960	 3.4814
 6.7870	 3.5020
 6.7780	 3.5741
 6.7700	 3.5535
 6.7610	 3.5329
 6.7520	 3.5226
 6.7430	 3.5638
 6.7340	 3.5741
 6.7260	 3.5020
 6.7170	 3.4505
 6.7080	 3.5226
 6.7000	 3.5844
 6.6910	 3.6256
 6.6820	 3.5947
 6.6740	 3.5638
 6.6650	 3.5741
 6.6570	 3.6256
 6.6480	 3.6153
 6.6400	 3.6771
 6.6310	 3.6668
 6.6230	 3.6668
 6.6140	 3.6977
 6.6060	 3.7080
 6.5970	 3.6977
 6.5890	 3.7595
 6.5810	 3.7801
 6.5720	 3.8316
 6.5640	 3.9037
 6.5560	 3.9449
 6.5470	 3.9346
 6.5390	 3.9552
 6.5310	 3.9861
 6.5230	 4.0685
 6.5140	 4.0582
 6.5060	 4.0685
 6.4980	 4.0891
 6.4900	 4.0685
 6.4820	 4.0582
 6.4740	 4.0685
 6.4660	 4.0376
 6.4580	 4.0376
 6.4500	 4.0994
 6.4420	 4.2024
 6.4340	 4.2127
 6.4260	 4.1921
 6.4180	 4.1200
 6.4100	 4.0788
 6.4020	 4.0479
 6.3940	 4.0170
 6.3860	 3.8831
 6.3780	 3.7595
 6.3700	 3.6668
 6.3630	 3.5844
 6.3550	 3.5020
 6.3470	 3.4299
 6.3390	 3.2754
 6.3320	 3.1518
 6.3240	 3.0900
 6.3160	 3.1003
 6.3080	 3.0488
 6.3010	 2.9767
 6.2930	 2.8737
 6.2860	 2.8428
 6.2780	 2.8428
 6.2700	 2.7810
 6.2630	 2.7295
 6.2550	 2.7192
 6.2480	 2.6986
 6.2400	 2.7192
 6.2330	 2.6574
 6.2250	 2.6368
 6.2180	 2.6471
 6.2100	 2.6368
 6.2030	 2.6059
 6.1950	 2.6368
 6.1880	 2.6162
 6.1810	 2.5132
 6.1730	 2.4205
 6.1660	 2.4411
 6.1590	 2.4617
 6.1510	 2.4926
 6.1440	 2.4102
 6.1370	 2.3999
 6.1300	 2.4514
 6.1220	 2.4720
 6.1150	 2.4720
 6.1080	 2.4926
 6.1010	 2.4308
 6.0940	 2.3999
 6.0860	 2.3999
 6.0790	 2.4617
 6.0720	 2.4617
 6.0650	 2.4205
 6.0580	 2.4102
 6.0510	 2.4308
 6.0440	 2.3690
 6.0370	 2.3793
 6.0300	 2.3896
 6.0230	 2.3999
 6.0160	 2.3999
 6.0090	 2.4205
 6.0020	 2.4411
 5.9950	 2.4926
 5.9880	 2.5029
 5.9810	 2.5029
 5.9740	 2.4926
 5.9670	 2.4514
 5.9600	 2.4102
 5.9540	 2.4823
 5.9470	 2.5029
 5.9400	 2.5544
 5.9330	 2.6368
 5.9260	 2.6574
 5.9200	 2.6677
 5.9130	 2.7192
 5.9060	 2.6986
 5.8990	 2.6883
 5.8930	 2.7295
 5.8860	 2.7501
 5.8790	 2.8016
 5.8730	 2.8325
 5.8660	 2.8016
 5.8590	 2.8634
 5.8530	 2.8943
 5.8460	 2.8634
 5.8400	 2.9046
 5.8330	 2.9973
 5.8270	 2.9767
 5.8200	 2.9561
 5.8130	 2.9664
 5.8070	 2.9870
 5.8000	 2.9767
 5.7940	 3.0179
 5.7880	 3.0282
 5.7810	 3.0591
 5.7750	 3.0797
 5.7680	 3.0591
 5.7620	 3.0179
 5.7550	 3.0900
 5.7490	 3.1003
 5.7430	 3.1003
 5.7360	 3.1209
 5.7300	 3.1415
 5.7240	 3.1621
 5.7170	 3.1930
 5.7110	 3.1930
 5.7050	 3.1827
 5.6980	 3.2239
 5.6920	 3.2239
 5.6860	 3.1827
 5.6800	 3.2342
 5.6740	 3.2857
 5.6670	 3.3269
 5.6610	 3.3166
 5.6550	 3.2960
 5.6490	 3.2754
 5.6430	 3.3166
 5.6370	 3.3681
 5.6300	 3.3578
 5.6240	 3.3166
 5.6180	 3.2857
 5.6120	 3.2445
 5.6060	 3.2239
 5.6000	 3.1930
 5.5940	 3.1312
 5.5880	 3.0179
 5.5820	 2.9561
 5.5760	 2.8943
 5.5700	 2.8325
 5.5640	 2.8325
 5.5580	 2.8325
 5.5520	 2.8222
 5.5460	 2.9149
 5.5400	 3.0179
 5.5340	 3.0797
 5.5280	 3.1724
 5.5230	 3.3681
 5.5170	 3.4917
 5.5110	 3.5535
 5.5050	 3.5844
 5.4990	 3.6462
 5.4930	 3.7080
 5.4870	 3.7286
 5.4820	 3.7595
 5.4760	 3.8728
 5.4700	 3.9037
 5.4640	 3.8213
 5.4590	 3.8213
 5.4530	 3.9140
 5.4470	 4.0067
 5.4410	 4.0582
 5.4360	 4.0788
 5.4300	 4.0994
 5.4240	 4.0994
 5.4190	 4.0891
 5.4130	 4.1200
 5.4070	 4.1406
 5.4020	 4.1509
 5.3960	 4.1921
 5.3900	 4.1818
 5.3850	 4.1921
 5.3790	 4.1921
 5.3740	 4.2230
 5.3680	 4.2539
 5.3630	 4.3054
 5.3570	 4.3260
 5.3520	 4.2951
 5.3460	 4.2642
 5.3410	 4.3054
 5.3350	 4.3466
 5.3300	 4.3569
