N2O;altitude
7,32596542821523e-9;0,8171206225680976
6,88395206964551e-9;6,108949416342419
5,8921021876122956e-9;12,178988326848255
3,2622220097116734e-9;16,536964980544752
1,0642092440647268e-9;19,416342412451364
